text,label,source,url,date,topic
หากปล่อยโคมลอยในเขตรอบสนามบิน มีโทษหนักสุดประหารชีวิต,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=28809,06/11/2565 03:00:35,นโยบายรัฐบาล-ข่าวสาร
กรุงไทยปล่อยกู้เงินด่วน อนุมัติไว ผ่านเพจสินเชื่อกรุงไทยจำกัด,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=53039,22/02/2567 08:00:17,การเงิน-หุ้น
มะเร็งกระเพาะอาหารติดต่อได้ทางน้ำลาย,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=6185,06/09/2563 04:23:46,ผลิตภัณฑ์สุขภาพ
เจ้าหน้าที่กรมสรรพากรโทรติดต่อร้านค้าที่เข้าร่วมคนละครึ่งเรื่องภาษี และให้แอดไลน์เพื่อส่งลิงก์ให้กดยืนยัน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=27130,19/09/2565 06:30:29,นโยบายรัฐบาล-ข่าวสาร
ตลาดหลักทรัพย์ฯ เปิดเว็บไซต์ใหม่ผ่าน Google Sites,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=41642,18/09/2566 04:30:30,การเงิน-หุ้น
UN กำหนดให้วันที่ 5 ธ.ค. เป็นวันกษัตริย์โลก,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=7205,05/12/2563 08:49:30,นโยบายรัฐบาล-ข่าวสาร
"เสียชีวิตบนทางหลวง ขอรับเงินชดเชยจากกรมทางหลวงได้ 15,000 บาท",1,AFNC OpenData,https://www.antifakenewscenter.com/?p=16734,21/12/2564 11:00:00,นโยบายรัฐบาล-ข่าวสาร
กรมพัฒนาฝีมือแรงงานเปิดเพจเฟซบุ๊ก กรมพัฒนาฝีมือแรงงาน ฝ่ายประชาสัมพันธ์,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=61890,12/09/2567 06:30:06,นโยบายรัฐบาล-ข่าวสาร
เปิดลงทะเบียนฉีดวัคซีนโควิด-19 สำหรับผู้ประกอบการธุรกิจร้านอาหาร ทั้งคนไทยและแรงงานต่างชาติ,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=12450,07/09/2564 03:30:53,นโยบายรัฐบาล-ข่าวสาร
30 บาทรักษาทุกที่ เฟส 3 ให้บริการเพิ่ม 33 จังหวัด,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=55922,10/05/2567 04:30:52,นโยบายรัฐบาล-ข่าวสาร
ออมสิน เปิดสินเชื่อ GSB for BCG Economy ไม่จำกัดวงเงินกู้ ปลอดเงินต้น 2 ปี,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=20686,18/03/2565 03:00:13,การเงิน-หุ้น
บขส. เพิ่มช่องทางซื้อตั๋วรถโดยสารผ่าน Shopee เตรียมเปิดให้บริการในเดือน ก.ค. 64,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=8711,28/02/2564 03:23:50,ข่าวอื่นๆ
"กระทรวงแรงงานเปิดรับสมัครงานแบบ WFH รายได้ 300-1,500 บาทต่อวัน",1,AFNC OpenData,https://www.antifakenewscenter.com/?p=28866,08/11/2565 06:31:45,นโยบายรัฐบาล-ข่าวสาร
สปสช.ให้ผู้ป่วยที่มีสิทธิบัตรทองสามารถรักษาโรคมะเร็งที่ไหนก็ได้ 245 แห่งทั่วประเทศ,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=22645,11/05/2565 07:54:20,นโยบายรัฐบาล-ข่าวสาร
"กทม. เปิดตัวแอปฯ ""หมอ กทม."" ให้บริการตรวจรักษาออนไลน์",0,AFNC OpenData,https://www.antifakenewscenter.com/?p=20373,09/03/2565 03:01:38,นโยบายรัฐบาล-ข่าวสาร
"แคนาดาเปิดรับชาวต่างชาติ 500,000 คน เข้าทำงานและตั้งถิ่นฐานอยู่ถาวร",0,AFNC OpenData,https://www.antifakenewscenter.com/?p=30054,09/12/2565 08:30:39,นโยบายรัฐบาล-ข่าวสาร
รถไฟฟ้า BTS ประกาศขึ้นค่าตั๋วรถไฟฟ้าเป็น 17 - 47 บาท เริ่ม 1 ม.ค. 66,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=30167,12/12/2565 07:30:34,นโยบายรัฐบาล-ข่าวสาร
ลงทุนหุ้นผ่านเว็บ https://aa.satti-pu.xyz/#/login ของตลาดหลักทรัพย์ฯ,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=58607,25/06/2567 06:30:12,การเงิน-หุ้น
สมุนไพรชีวารักษามือเท้าชา ฉี่บ่อย เพลีย น้ำตาลสูง และโรคเบาหวาน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=27034,16/09/2565 09:01:06,ผลิตภัณฑ์สุขภาพ
ดื่มน้ำกระชาย น้ำผึ้ง มะนาวช่วยลดน้ำหนัก,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=41244,07/09/2566 09:30:11,ผลิตภัณฑ์สุขภาพ
เดือน ก.พ. 63 จะได้รับบิลค่าไฟฟ้า 2 ใบ,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=2201,22/02/2563 11:17:29,นโยบายรัฐบาล-ข่าวสาร
กรมสรรพากรเปิดสอบเข้ารับราชการจำนวน 900 อัตรา ตั้งแต่วันที่ 1 - 25 พ.ค. 66,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=35548,27/04/2566 04:30:09,นโยบายรัฐบาล-ข่าวสาร
กินแล้วนอน ทำให้เสี่ยงเกิดโรคมะเร็งหลอดเลือด,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=9151,20/03/2564 06:50:38,ผลิตภัณฑ์สุขภาพ
ครม. อนุมัติมาตรการ ช้อปดีมีคืน ลดภาษีสูงสุด 3 หมื่นบาท เริ่มวันที่ 1 ม.ค.-15 ก.พ. 65,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=16754,22/12/2564 09:00:00,นโยบายรัฐบาล-ข่าวสาร
"เตรียมโอนเบี้ยผู้สูงอายุทุกราย 1,000 บาท",1,AFNC OpenData,https://www.antifakenewscenter.com/?p=63053,09/10/2567 07:00:00,นโยบายรัฐบาล-ข่าวสาร
ครม. ไฟเขียว มาตรการช่วยเหลือค่าไฟฟ้าในพื้นที่น้ำท่วม,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=62685,30/09/2567 07:00:26,นโยบายรัฐบาล-ข่าวสาร
ดอกบัวตอง สามารถรักษาโรคมะเร็งได้,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=7665,31/12/2563 08:10:29,ผลิตภัณฑ์สุขภาพ
จีนระบายน้ำท่วมลงแม่น้ำโขง เดือน ส.ค-ก.ย อาจเกิดน้ำท่วมใหญ่ที่ประเทศไทย-ลาว,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=11640,29/07/2564 10:40:39,ภัยพิบัติ
อย. เปิดตัวแอปฯ ปลูกกัญ จดแจ้งปลูกกัญชา - กัญชง ผ่านมือถือ,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=23592,08/06/2565 03:00:19,นโยบายรัฐบาล-ข่าวสาร
สปสช. ชวนผู้ปกครองพาเด็กเล็ก 0-5 ปี รับวัคซีนโปลิโอฟรี!,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=40920,30/08/2566 07:00:35,นโยบายรัฐบาล-ข่าวสาร
ผลิตภัณฑ์สักการะ คอลเลกชัน สามารถยับยั้งเชื้อไวรัสได้ 99.99%,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=22438,05/05/2565 06:30:51,ผลิตภัณฑ์สุขภาพ
สาหร่ายทอดกรอบ เป็นพิษต่อไต,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=5706,21/07/2563 06:07:48,ผลิตภัณฑ์สุขภาพ
สินเชื่อ COD ไปรษณีย์ไทย เป็นเพจของ SME D Bank,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=36813,23/05/2566 07:00:05,การเงิน-หุ้น
ตัวแทนเปิดกู้สินเชื่อปิดหนี้ วงเงินหลักแสน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=65136,01/12/2567 08:02:35,การเงิน-หุ้น
ติดโควิดไม่มีอาการ และอยู่ในกลุ่มผู้ป่วยสีเขียว สามารถรักษาที่บ้านได้ แต่ต้องเข้าระบบ 1330,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=17703,12/01/2565 03:00:34,นโยบายรัฐบาล-ข่าวสาร
PEA ให้ส่วนลดค่าไฟฟ้า 19.05 สตางค์ต่อหน่วย สำหรับผู้ใช้ไฟฟ้าประเภทบ้านไม่เกิน 300 หน่วยต่อเดือน,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=61477,01/09/2567 06:30:32,นโยบายรัฐบาล-ข่าวสาร
